x,y,Predict,Actual,loss^2
1.4,-6.4,-0.0122766,0.0128185,0.000629765
1.4,-6.2,-0.0103215,-0.00943325,7.88983e-07
1.4,-6,-0.00759339,-0.0327797,0.000634353
1.4,-5.8,-0.00405312,-0.0563845,0.00273857
1.4,-5.6,0.000329256,-0.0793471,0.00634833
1.4,-5.4,0.0055722,-0.10073,0.0113002
1.4,-5.2,0.0116829,-0.119588,0.017232
1.4,-5,0.0186553,-0.134996,0.0236087
1.4,-4.8,0.0264739,-0.146082,0.0297755
1.4,-4.6,0.0351191,-0.152055,0.035034
1.4,-4.4,0.0445759,-0.152233,0.0387338
1.4,-4.2,0.0548491,-0.14607,0.0403687
1.4,-4,0.065986,-0.133177,0.0396659
1.4,-3.8,0.0781051,-0.113337,0.0366502
1.4,-3.6,0.0914308,-0.0865241,0.031668
1.4,-3.4,0.106334,-0.052904,0.0253566
1.4,-3.2,0.123362,-0.0128404,0.0185512
1.4,-3,0.143258,0.0331111,0.0121324
1.4,-2.8,0.166923,0.0842128,0.00684091
1.4,-2.6,0.195302,0.139561,0.00310707
1.4,-2.4,0.229165,0.198106,0.000964667
1.4,-2.2,0.268766,0.258679,0.000101748
1.4,-2,0.313466,0.320024,4.30066e-05
1.4,-1.8,0.361459,0.380825,0.000375015
1.4,-1.6,0.409815,0.439745,0.000895849
1.4,-1.4,0.454918,0.495465,0.00164406
1.4,-1.2,0.493216,0.546713,0.00286194
1.4,-1,0.521967,0.592305,0.00494746
1.4,-0.8,0.539733,0.631177,0.00836199
1.4,-0.6,0.546463,0.662413,0.0134444
1.4,-0.4,0.54322,0.685272,0.0201787
1.4,-0.2,0.531687,0.699209,0.0280637
1.4,0,0.513625,0.703893,0.0362016
1.4,0.2,0.490479,0.699209,0.0435682
1.4,0.4,0.46325,0.685272,0.0492937
1.4,0.6,0.432634,0.662413,0.0527982
1.4,0.8,0.399297,0.631177,0.0537685
1.4,1,0.364083,0.592305,0.0520854
1.4,1.2,0.328072,0.546713,0.0478039
1.4,1.4,0.292471,0.495465,0.0412063
1.4,1.6,0.258446,0.439745,0.0328695
1.4,1.8,0.22696,0.380825,0.0236743
1.4,2,0.198689,0.320024,0.0147223
1.4,2.2,0.173994,0.258679,0.0071716
1.4,2.4,0.152961,0.198106,0.00203799
1.4,2.6,0.135457,0.139561,1.68395e-05
1.4,2.8,0.121196,0.0842128,0.00136776
1.4,3,0.109802,0.0331111,0.00588157
1.4,3.2,0.100853,-0.0128404,0.0129263
1.4,3.4,0.0939107,-0.052904,0.0215546
1.4,3.6,0.0885427,-0.0865241,0.0306484
1.4,3.8,0.0843358,-0.113337,0.0390747
1.4,4,0.0809062,-0.133177,0.0458316
1.4,4.2,0.0779076,-0.14607,0.0501661
1.4,4.4,0.0750368,-0.152233,0.0516516
1.4,4.6,0.0720363,-0.152055,0.0502168
1.4,4.8,0.0687027,-0.146082,0.0461324
1.4,5,0.0648813,-0.134996,0.0399509
1.4,5.2,0.06047,-0.119588,0.0324209
1.4,5.4,0.0554113,-0.10073,0.0243802
1.4,5.6,0.0496936,-0.0793471,0.0166515
1.4,5.8,0.0433393,-0.0563845,0.00994482
1.4,6,0.0364027,-0.0327797,0.00478621
1.4,6.2,0.0289607,-0.00943325,0.0014741
1.4,6.4,0.0211085,0.0128185,6.87248e-05
1.4,6.6,0.0129514,0.033226,0.00041106
1.4,6.8,0.004601,0.0511475,0.00216657
1.4,7,-0.00382972,0.066064,0.00488513
1.4,7.2,-0.0122335,0.0775912,0.00806848
1.4,7.4,-0.0205064,0.0854857,0.0112343
1.4,7.6,-0.0285541,0.0896463,0.0139713
1.4,7.8,-0.0362942,0.0901112,0.0159783
1.4,8,-0.0436549,0.0870503,0.0170838
1.4,8.2,-0.0505764,0.0807528,0.0172474
1.4,8.4,-0.0570118,0.0716126,0.0165443
1.4,8.6,-0.0629258,0.0601089,0.0151375
1.4,8.8,-0.0682929,0.0467862,0.0132432
1.4,9,-0.0731004,0.0322319,0.0110949
1.4,9.2,-0.0773437,0.0170533,0.0089108
1.4,9.4,-0.0810254,0.00185527,0.0068692
1.4,9.6,-0.0841557,-0.012782,0.0050942
1.4,9.8,-0.0867515,-0.0263227,0.00365164
1.6,-10,0.023953,-0.0339868,0.00335702
1.6,-9.8,0.019338,-0.0233624,0.00182333
1.6,-9.6,0.0147897,-0.0113446,0.000683001
1.6,-9.4,0.0103325,0.00164663,7.54438e-05
1.6,-9.2,0.00599289,0.0151355,8.3588e-05
1.6,-9,0.00180125,0.0286071,0.000718555
1.6,-8.8,-0.0022099,0.0415247,0.00191271
1.6,-8.6,-0.00600457,0.0533491,0.00352286
1.6,-8.4,-0.00954247,0.0635591,0.00534384
1.6,-8.2,-0.0127809,0.0716715,0.0071322
1.6,-8,-0.0156735,0.0772607,0.00863676
1.6,-7.8,-0.0181725,0.0799774,0.0096334
1.6,-7.6,-0.0202246,0.0795647,0.0099579
1.6,-7.4,-0.0217779,0.075872,0.0095355
1.6,-7.2,-0.0227776,0.0688654,0.00839843
1.6,-7,-0.02317,0.0586345,0.00669198
1.6,-6.8,-0.022903,0.0453955,0.00466468
1.6,-6.6,-0.0219277,0.0294894,0.00264372
1.6,-6.4,-0.0202014,0.0113769,0.000997193
1.6,-6.2,-0.0176896,-0.0083724,8.681e-05
1.6,-6,-0.0143676,-0.0290934,0.000216849
1.6,-5.8,-0.010224,-0.0500435,0.0015856
1.6,-5.6,-0.00526226,-0.0704238,0.00424603
1.6,-5.4,0.000497699,-0.0894022,0.00808199
1.6,-5.2,0.00702143,-0.106139,0.0128053
1.6,-5,0.0142591,-0.119814,0.0179757
1.6,-4.8,0.022154,-0.129654,0.0230455
1.6,-4.6,0.0306505,-0.134955,0.0274251
1.6,-4.4,0.0397111,-0.135113,0.0305635
1.6,-4.2,0.049337,-0.129643,0.032034
1.6,-4,0.0595977,-0.1182,0.031612
1.6,-3.8,0.0706677,-0.100592,0.0293298
1.6,-3.6,0.0828668,-0.0767937,0.0254915
1.6,-3.4,0.0966959,-0.0469545,0.0206354
1.6,-3.2,0.11286,-0.0113963,0.0154396
1.6,-3,0.132244,0.0293875,0.0105795
1.6,-2.8,0.155821,0.0747423,0.00657377
1.6,-2.6,0.184452,0.123866,0.00367068
1.6,-2.4,0.218572,0.175827,0.00182714
1.6,-2.2,0.25782,0.229589,0.000797024
1.6,-2,0.300753,0.284034,0.000279515
1.6,-1.8,0.344823,0.337997,4.65843e-05
1.6,-1.6,0.386734,0.390292,1.26624e-05
1.6,-1.4,0.423099,0.439745,0.000277107
1.6,-1.2,0.451147,0.48523,0.00116163
1.6,-1,0.469225,0.525695,0.00318891
1.6,-0.8,0.476977,0.560195,0.00692525
1.6,-0.6,0.47521,0.587918,0.0127033
1.6,-0.4,0.465527,0.608207,0.0203574
1.6,-0.2,0.449853,0.620577,0.0291465
1.6,0,0.429949,0.624734,0.0379409
1.6,0.2,0.407076,0.620577,0.0455824
1.6,0.4,0.381907,0.608207,0.0512114
1.6,0.6,0.354701,0.587918,0.0543904
1.6,0.8,0.325629,0.560195,0.0550214
1.6,1,0.295065,0.525695,0.0531904
1.6,1.2,0.263698,0.48523,0.0490766
1.6,1.4,0.232466,0.439745,0.0429647
1.6,1.6,0.202387,0.390292,0.0353083
1.6,1.8,0.174378,0.337997,0.0267714
1.6,2,0.149137,0.284034,0.0181973
1.6,2.2,0.127094,0.229589,0.0105051
1.6,2.4,0.108422,0.175827,0.00454336
1.6,2.6,0.0930895,0.123866,0.000947182
1.6,2.8,0.0809153,0.0747423,3.81067e-05
1.6,3,0.0716295,0.0293875,0.00178439
1.6,3.2,0.0649111,-0.0113963,0.00582283
1.6,3.4,0.0604149,-0.0469545,0.0115282
1.6,3.6,0.0577859,-0.0767937,0.0181117
1.6,3.8,0.0566652,-0.100592,0.0247297
1.6,4,0.0566947,-0.1182,0.0305882
1.6,4.2,0.0575234,-0.129643,0.0350314
1.6,4.4,0.0588095,-0.135113,0.037606
1.6,4.6,0.0602331,-0.134955,0.0380983
1.6,4.8,0.0615017,-0.129654,0.0365404
1.6,5,0.0623611,-0.119814,0.0331879
1.6,5.2,0.0625986,-0.106139,0.0284724
1.6,5.4,0.0620515,-0.0894022,0.0229382
1.6,5.6,0.0606065,-0.0704238,0.0171689
1.6,5.8,0.0581982,-0.0500435,0.0117163
1.6,6,0.0548077,-0.0290934,0.00703938
1.6,6.2,0.0504563,-0.0083724,0.00346081
1.6,6.4,0.0452003,0.0113769,0.00114402
1.6,6.6,0.0391241,0.0294894,9.28274e-05
1.6,6.8,0.0323354,0.0453955,0.000170566
1.6,7,0.0249546,0.0586345,0.00113434
1.6,7.2,0.0171126,0.0688654,0.00267835
1.6,7.4,0.0089438,0.075872,0.00447939
1.6,7.6,0.000582099,0.0795647,0.00623825
1.6,7.8,-0.00784385,0.0799774,0.00771257
1.6,8,-0.0162139,0.0772607,0.00873749
1.6,8.2,-0.0244175,0.0716715,0.00923309
1.6,8.4,-0.032357,0.0635591,0.0091999
1.6,8.6,-0.0399473,0.0533491,0.00870421
1.6,8.8,-0.047116,0.0415247,0.00785718
1.6,9,-0.0538065,0.0286071,0.00679201
1.6,9.2,-0.0599732,0.0151355,0.00564133
1.6,9.4,-0.0655853,0.00164663,0.00452013
1.6,9.6,-0.0706215,-0.0113446,0.00351375
1.6,9.8,-0.0750718,-0.0233624,0.00267386
1.8,-10,0.014591,-0.029433,0.00193811
1.8,-9.8,0.00938463,-0.0202321,0.000877153
1.8,-9.6,0.00430083,-0.00982454,0.000199526
1.8,-9.4,-0.00063014,0.001426,4.2277e-06
1.8,-9.2,-0.00537539,0.0131075,0.000341619
1.8,-9,-0.00989866,0.0247741,0.0012022
1.8,-8.8,-0.0141612,0.0359609,0.00251222
1.8,-8.6,-0.0181208,0.0462009,0.00413728
1.8,-8.4,-0.0217321,0.055043,0.00589441
1.8,-8.2,-0.0249476,0.0620683,0.00757178
1.8,-8,-0.0277171,0.0669086,0.00895403
1.8,-7.8,-0.0299897,0.0692613,0.00985077
1.8,-7.6,-0.0317128,0.068904,0.0101237
1.8,-7.4,-0.032835,0.0657061,0.00971034
1.8,-7.2,-0.0333076,0.0596382,0.00863892
1.8,-7,-0.0330844,0.0507782,0.00703293
1.8,-6.8,-0.0321262,0.039313,0.00510356
1.8,-6.6,-0.0304019,0.0255382,0.0031293
1.8,-6.4,-0.0278912,0.00985254,0.00142459
1.8,-6.2,-0.0245869,-0.00725059,0.000300548
1.8,-6,-0.0204985,-0.0251952,2.20588e-05
1.8,-5.8,-0.0156527,-0.0433383,0.000766493
1.8,-5.6,-0.0100956,-0.0609879,0.00259002
1.8,-5.4,-0.00389028,-0.0774233,0.00540711
1.8,-5.2,0.00288308,-0.0919178,0.0089872
1.8,-5,0.0101357,-0.103761,0.0129724
1.8,-4.8,0.0177797,-0.112282,0.0169159
1.8,-4.6,0.0257431,-0.116872,0.0203392
1.8,-4.4,0.0339921,-0.11701,0.0228015
1.8,-4.2,0.0425608,-0.112273,0.0239734
1.8,-4,0.051587,-0.102363,0.0237005
1.8,-3.8,0.0613521,-0.0871135,0.022042
1.8,-3.6,0.07232,-0.0665042,0.0192722
1.8,-3.4,0.0851624,-0.0406631,0.0158321
1.8,-3.2,0.100745,-0.00986937,0.0122355
1.8,-3,0.120051,0.0254499,0.00894931
1.8,-2.8,0.144001,0.0647277,0.0062843
1.8,-2.6,0.173168,0.107269,0.00434268
1.8,-2.4,0.207417,0.152268,0.0030414
1.8,-2.2,0.245616,0.198826,0.00218927
1.8,-2,0.285572,0.245977,0.00156773
1.8,-1.8,0.324318,0.29271,0.000999114
1.8,-1.6,0.35869,0.337997,0.000428186
1.8,-1.4,0.385962,0.380825,2.63921e-05
1.8,-1.2,0.404335,0.420215,0.000252172
1.8,-1,0.413152,0.455258,0.00177289
1.8,-0.8,0.412859,0.485136,0.00522392
1.8,-0.6,0.404777,0.509144,0.0108925
1.8,-0.4,0.390753,0.526714,0.0184853
1.8,-0.2,0.372746,0.537427,0.0271197
1.8,0,0.352416,0.541026,0.0355738
1.8,0.2,0.330828,0.537427,0.042683
1.8,0.4,0.308373,0.526714,0.0476726
1.8,0.6,0.284951,0.509144,0.0502626
1.8,0.8,0.260323,0.485136,0.0505409
1.8,1,0.234451,0.455258,0.0487556
1.8,1.2,0.207679,0.420215,0.0451717
1.8,1.4,0.180693,0.380825,0.0400526
1.8,1.6,0.15437,0.337997,0.0337192
1.8,1.8,0.129573,0.29271,0.0266137
1.8,2,0.107008,0.245977,0.0193125
1.8,2.2,0.0871489,0.198826,0.0124718
1.8,2.4,0.0702311,0.152268,0.00673007
1.8,2.6,0.0562898,0.107269,0.0025989
1.8,2.8,0.045222,0.0647277,0.00038047
1.8,3,0.036842,0.0254499,0.00012978
1.8,3.2,0.0309246,-0.00986937,0.00166414
1.8,3.4,0.0272319,-0.0406631,0.00460974
1.8,3.6,0.0255238,-0.0665042,0.00846916
1.8,3.8,0.0255568,-0.0871135,0.0126946
1.8,4,0.0270791,-0.102363,0.0167551
1.8,4.2,0.0298251,-0.112273,0.0201918
1.8,4.4,0.0335128,-0.11701,0.022657
1.8,4.6,0.0378467,-0.116872,0.023938
1.8,4.8,0.042522,-0.112282,0.0239641
1.8,5,0.0472368,-0.103761,0.0228002
1.8,5.2,0.0517027,-0.0919178,0.0206269
1.8,5.4,0.0556567,-0.0774233,0.0177103
1.8,5.6,0.0588686,-0.0609879,0.0143656
1.8,5.8,0.0611522,-0.0433383,0.0109183
1.8,6,0.0623677,-0.0251952,0.00766726
1.8,6.2,0.0624244,-0.00725059,0.00485461
1.8,6.4,0.0612795,0.00985254,0.00264474
1.8,6.6,0.0589349,0.0255382,0.00111534
1.8,6.8,0.0554316,0.039313,0.000259809
1.8,7,0.0508454,0.0507782,4.51891e-09
1.8,7.2,0.045278,0.0596382,0.000206218
1.8,7.4,0.0388532,0.0657061,0.000721078
1.8,7.6,0.0317085,0.068904,0.0013835
1.8,7.8,0.0239897,0.0692613,0.00204952
1.8,8,0.0158451,0.0669086,0.00260749
1.8,8.2,0.0074234,0.0620683,0.00298607
1.8,8.4,-0.00113416,0.055043,0.00315587
1.8,8.6,-0.00969493,0.0462009,0.00312435
1.8,8.8,-0.0181353,0.0359609,0.0029264
1.8,9,-0.0263464,0.0247741,0.00261331
1.8,9.2,-0.034233,0.0131075,0.00224113
1.8,9.4,-0.041714,0.001426,0.00186106
1.8,9.6,-0.0487225,-0.00982454,0.00151305
1.8,9.8,-0.0552059,-0.0202321,0.00122317
2,-10,0.000540853,-0.0247339,0.000638811
2,-9.8,-0.0049603,-0.017002,0.000145002
2,-9.6,-0.0102659,-0.008256,4.03988e-06
2,-9.4,-0.0153393,0.00119833,0.000273492
2,-9.2,-0.0201421,0.0110149,0.000970755
2,-9,-0.0246332,0.0208188,0.00206588
2,-8.8,-0.0287683,0.0302195,0.00347956
2,-8.6,-0.0325013,0.0388247,0.00508741
2,-8.4,-0.0357842,0.046255,0.00673045
2,-8.2,-0.0385673,0.0521588,0.00823122
2,-8,-0.0408015,0.0562263,0.0094144
2,-7.8,-0.0424383,0.0582034,0.0101287
2,-7.6,-0.043431,0.0579031,0.0102686
2,-7.4,-0.0437375,0.0552157,0.00979175
2,-7.2,-0.0433227,0.0501167,0.00873091
2,-7,-0.0421584,0.0426712,0.00719605
2,-6.8,-0.0402282,0.0330365,0.00536772
2,-6.6,-0.0375288,0.0214609,0.00347978
2,-6.4,-0.0340735,0.00827953,0.00179378
2,-6.2,-0.0298924,-0.006093,0.000566414
2,-6,-0.0250375,-0.0211726,1.49373e-05
2,-5.8,-0.0195785,-0.0364191,0.000283607
2,-5.6,-0.0136054,-0.0512508,0.00141718
2,-5.4,-0.00722349,-0.0650623,0.00334533
2,-5.2,-0.000547647,-0.0772426,0.00588212
2,-5,0.00630999,-0.0871947,0.00874313
2,-4.8,0.0132537,-0.0943552,0.0115797
2,-4.6,0.0202265,-0.0982131,0.0140279
2,-4.4,0.0272403,-0.0983283,0.0157675
2,-4.2,0.0344074,-0.0943478,0.0165779
2,-4,0.0419836,-0.0860198,0.0163849
2,-3.8,0.0504054,-0.0732054,0.0152796
2,-3.6,0.0603156,-0.0558865,0.0135029
2,-3.4,0.072559,-0.034171,0.0113913
2,-3.2,0.0881159,-0.00829367,0.00929481
2,-3,0.107942,0.0213867,0.00749188
2,-2.8,0.132706,0.0543936,0.00613288
2,-2.6,0.162449,0.0901431,0.00522813
2,-2.4,0.196295,0.127958,0.00467001
2,-2.2,0.232368,0.167083,0.00426224
2,-2,0.268022,0.206705,0.00375973
2,-1.8,0.30034,0.245977,0.00295533
2,-1.6,0.326716,0.284034,0.00182173
2,-1.4,0.345296,0.320024,0.000638699
2,-1.2,0.355197,0.353125,4.29086e-06
2,-1,0.356509,0.382574,0.000679376
2,-0.8,0.350168,0.407681,0.00330776
2,-0.6,0.337729,0.427857,0.00812297
2,-0.4,0.32108,0.442621,0.0147723
2,-0.2,0.302102,0.451624,0.0223569
2,0,0.282319,0.454649,0.0296974
2,0.2,0.262627,0.451624,0.0357197
2,0.4,0.243201,0.442621,0.0397684
2,0.6,0.223667,0.427857,0.0416933
2,0.8,0.203455,0.407681,0.0417082
2,1,0.182184,0.382574,0.0401562
2,1.2,0.159886,0.353125,0.0373415
2,1.4,0.137025,0.320024,0.0334885
2,1.6,0.114345,0.284034,0.0287946
2,1.8,0.0926576,0.245977,0.0235068
2,2,0.0726751,0.206705,0.0179641
2,2.2,0.0549026,0.167083,0.0125844
2,2.4,0.0396149,0.127958,0.00780444
2,2.6,0.026886,0.0901431,0.00400146
2,2.8,0.0166473,0.0543936,0.00142478
2,3,0.00874972,0.0213867,0.000159693
2,3.2,0.00301671,-0.00829367,0.000127925
2,3.4,-0.000724792,-0.034171,0.00111865
2,3.6,-0.00263035,-0.0558865,0.00283621
2,3.8,-0.00283599,-0.0732054,0.00495185
2,4,-0.00147223,-0.0860198,0.00714829
2,4.2,0.00132346,-0.0943478,0.00915299
2,4.4,0.00539577,-0.0983283,0.0107587
2,4.6,0.0105586,-0.0982131,0.0118313
2,4.8,0.0165946,-0.0943552,0.0123099
2,5,0.0232565,-0.0871947,0.0121995
2,5.2,0.0302734,-0.0772426,0.0115597
2,5.4,0.0373609,-0.0650623,0.0104905
2,5.6,0.0442352,-0.0512508,0.00911759
2,5.8,0.0506244,-0.0364191,0.00757656
2,6,0.0562806,-0.0211726,0.00599901
2,6.2,0.06099,-0.006093,0.00450013
2,6.4,0.0645809,0.00827953,0.00316985
2,6.6,0.0669279,0.0214609,0.00206725
2,6.8,0.0679519,0.0330365,0.00121909
2,7,0.0676219,0.0426712,0.000622542
2,7.2,0.0659506,0.0501167,0.000250714
2,7.4,0.062989,0.0552157,6.04235e-05
2,7.6,0.0588207,0.0579031,8.42062e-07
2,7.8,0.0535581,0.0582034,2.15786e-05
2,8,0.0473323,0.0562263,7.91036e-05
2,8.2,0.0402899,0.0521588,0.000140871
2,8.4,0.0325854,0.046255,0.00018686
2,8.6,0.0243764,0.0388247,0.000208754
2,8.8,0.0158195,0.0302195,0.000207359
2,9,0.00706649,0.0208188,0.000189126
2,9.2,-0.00174069,0.0110149,0.000162704
2,9.4,-0.0104709,0.00119833,0.00013617
2,9.6,-0.0190043,-0.008256,0.000115527
2,9.8,-0.027238,-0.017002,0.000104776
2.2,-10,-0.0166136,-0.0199927,1.14182e-05
2.2,-9.8,-0.0220572,-0.0137429,6.9127e-05
2.2,-9.6,-0.0272167,-0.00667343,0.000422025
2.2,-9.4,-0.0320517,0.000968624,0.00109034
2.2,-9.2,-0.0365191,0.00890345,0.0020632
2.2,-9,-0.040575,0.0168281,0.00329512
2.2,-8.8,-0.0441732,0.0244268,0.00470597
2.2,-8.6,-0.0472661,0.0313825,0.00618561
2.2,-8.4,-0.0498085,0.0373885,0.00760333
2.2,-8.2,-0.051753,0.0421606,0.00881977
2.2,-8,-0.053059,0.0454484,0.00970371
2.2,-7.8,-0.0536875,0.0470465,0.0101473
2.2,-7.6,-0.0536065,0.0468038,0.0100822
2.2,-7.4,-0.0527928,0.0446316,0.00949151
2.2,-7.2,-0.0512339,0.0405099,0.00841693
2.2,-7,-0.0489304,0.0344916,0.00695924
2.2,-6.8,-0.0458984,0.0267038,0.00527109
2.2,-6.6,-0.0421718,0.0173471,0.0035425
2.2,-6.4,-0.0378041,0.00669245,0.00197995
2.2,-6.2,-0.0328685,-0.00492505,0.000780837
2.2,-6,-0.0274581,-0.0171141,0.000106997
2.2,-5.8,-0.0216848,-0.029438,6.01128e-05
2.2,-5.6,-0.0156734,-0.0414267,0.000663232
2.2,-5.4,-0.00955617,-0.0525907,0.00185197
2.2,-5.2,-0.00346065,-0.0624362,0.00347811
2.2,-5,0.0025034,-0.0704806,0.00532667
2.2,-4.8,0.00826895,-0.0762685,0.00714658
2.2,-4.6,0.0138359,-0.0793869,0.00869049
2.2,-4.4,0.0193045,-0.07948,0.00975839
2.2,-4.2,0.0249151,-0.0762625,0.0102369
2.2,-4,0.0310833,-0.0695309,0.0101232
2.2,-3.8,0.0384285,-0.0591728,0.00952603
2.2,-3.6,0.0477722,-0.0451737,0.00863894
2.2,-3.4,0.0600823,-0.0276209,0.00769185
2.2,-3.2,0.0763285,-0.00670388,0.00689438
2.2,-3,0.0972395,0.0172871,0.00639238
2.2,-2.8,0.122987,0.043967,0.00624411
2.2,-2.6,0.152901,0.0728638,0.00640602
2.2,-2.4,0.185375,0.10343,0.00671507
2.2,-2.2,0.218054,0.135055,0.00688882
2.2,-2,0.248281,0.167083,0.0065931
2.2,-1.8,0.273615,0.198826,0.0055934
2.2,-1.6,0.292233,0.229589,0.00392433
2.2,-1.4,0.303118,0.258679,0.00197481
2.2,-1.2,0.306087,0.285436,0.000426479
2.2,-1,0.301697,0.309239,5.68806e-05
2.2,-0.8,0.291113,0.329534,0.00147621
2.2,-0.6,0.275929,0.345842,0.00488782
2.2,-0.4,0.25796,0.357776,0.00996336
2.2,-0.2,0.238962,0.365053,0.015899
2.2,0,0.22033,0.367498,0.0216587
2.2,0.2,0.202827,0.365053,0.0263175
2.2,0.4,0.186482,0.357776,0.0293419
2.2,0.6,0.170723,0.345842,0.0306667
2.2,0.8,0.154725,0.329534,0.0305581
2.2,1,0.137818,0.309239,0.0293852
2.2,1.2,0.119765,0.285436,0.0274469
2.2,1.4,0.100824,0.258679,0.0249184
2.2,1.6,0.081617,0.229589,0.0218956
2.2,1.8,0.0629171,0.198826,0.0184713
2.2,2,0.0454453,0.167083,0.0147956
2.2,2.2,0.0297422,0.135055,0.0110908
2.2,2.4,0.01612,0.10343,0.00762301
2.2,2.6,0.00467801,0.0728638,0.0046493
2.2,2.8,-0.00463998,0.043967,0.00236264
2.2,3,-0.0119808,0.0172871,0.00085661
2.2,3.2,-0.0175217,-0.00670388,0.000117026
2.2,3.4,-0.0214245,-0.0276209,3.83946e-05
2.2,3.6,-0.0238163,-0.0451737,0.000456139
2.2,3.8,-0.0247805,-0.0591728,0.00118283
2.2,4,-0.0243688,-0.0695309,0.00203962
2.2,4.2,-0.0226135,-0.0762625,0.00287822
2.2,4.4,-0.0195515,-0.07948,0.00359143
2.2,4.6,-0.0152349,-0.0793869,0.00411547
2.2,4.8,-0.00974941,-0.0762685,0.00442479
2.2,5,-0.00321889,-0.0704806,0.00452414
2.2,5.2,0.00418973,-0.0624362,0.00443901
2.2,5.4,0.0122726,-0.0525907,0.00420724
2.2,5.6,0.0207915,-0.0414267,0.00387111
2.2,5.8,0.0294857,-0.029438,0.003472
2.2,6,0.038083,-0.0171141,0.00304672
2.2,6.2,0.0463107,-0.00492505,0.0026251
2.2,6.4,0.05391,0.00669245,0.0022295
2.2,6.6,0.0606441,0.0173471,0.00187463
2.2,6.8,0.0663114,0.0267038,0.00156876
2.2,7,0.0707479,0.0344916,0.00131451
2.2,7.2,0.0738349,0.0405099,0.00111055
2.2,7.4,0.0754998,0.0446316,0.000952845
2.2,7.6,0.075716,0.0468038,0.000835916
2.2,7.8,0.0744983,0.0470465,0.000753599
2.2,8,0.0719004,0.0454484,0.000699705
2.2,8.2,0.0680089,0.0421606,0.000668134
2.2,8.4,0.0629385,0.0373885,0.000652798
2.2,8.6,0.0568237,0.0313825,0.000647256
2.2,8.8,0.0498135,0.0244268,0.000644484
2.2,9,0.0420675,0.0168281,0.000637029
2.2,9.2,0.0337487,0.00890345,0.000617289
2.2,9.4,0.0250194,0.000968624,0.00057844
2.2,9.6,0.0160367,-0.00667343,0.000515752
2.2,9.8,0.00695157,-0.0137429,0.000428262
2.4,-10,-0.0349703,-0.0153111,0.000386484
2.4,-9.8,-0.0399709,-0.0105248,0.000867071
2.4,-9.6,-0.0445902,-0.00511074,0.00155863
2.4,-9.4,-0.048786,0.000741806,0.00245301
2.4,-9.2,-0.0525143,0.00681857,0.00352039
2.4,-9,-0.0557315,0.0128875,0.00470858
2.4,-8.8,-0.0583932,0.0187069,0.00594443
2.4,-8.6,-0.0604584,0.0240338,0.00713894
2.4,-8.4,-0.0618887,0.0286334,0.00819426
2.4,-8.2,-0.0626497,0.0322881,0.00901318
2.4,-8,-0.0627146,0.034806,0.00951026
2.4,-7.8,-0.0620649,0.0360299,0.00962258
2.4,-7.6,-0.0606928,0.035844,0.00931935
2.4,-7.4,-0.0586032,0.0341804,0.00860879
2.4,-7.2,-0.0558157,0.0310239,0.00754112
2.4,-7,-0.0523672,0.0264149,0.00620662
2.4,-6.8,-0.0483131,0.0204507,0.00472847
2.4,-6.6,-0.0437273,0.013285,0.0032504
2.4,-6.4,-0.0387033,0.00512531,0.00192095
2.4,-6.2,-0.0333533,-0.00377177,0.000875069
2.4,-6,-0.0278041,-0.0131066,0.000216018
2.4,-5.8,-0.0221928,-0.0225446,1.23772e-07
2.4,-5.6,-0.0166621,-0.031726,0.00022692
2.4,-5.4,-0.0113442,-0.0402758,0.000837036
2.4,-5.2,-0.00635052,-0.0478158,0.00171937
2.4,-5,-0.00174975,-0.0539765,0.00272763
2.4,-4.8,0.00245738,-0.0584091,0.00370472
2.4,-4.6,0.0063684,-0.0607972,0.00451122
2.4,-4.4,0.0102158,-0.0608686,0.00505298
2.4,-4.2,0.0144014,-0.0584045,0.0053007
2.4,-4,0.0195239,-0.0532492,0.00529592
2.4,-3.8,0.0263797,-0.0453166,0.00514036
2.4,-3.6,0.0359151,-0.0345956,0.00497177
2.4,-3.4,0.0490971,-0.021153,0.00493507
2.4,-3.2,0.0666873,-0.00513406,0.00515831
2.4,-3,0.0889475,0.0132391,0.00573177
2.4,-2.8,0.115368,0.0336715,0.00667427
2.4,-2.6,0.14456,0.0558016,0.00787811
2.4,-2.4,0.174427,0.0792101,0.0090663
2.4,-2.2,0.202562,0.10343,0.00982718
2.4,-2,0.226715,0.127958,0.00975302
2.4,-1.8,0.245149,0.152268,0.00862684
2.4,-1.6,0.256808,0.175827,0.00655797
2.4,-1.4,0.261332,0.198106,0.00399752
2.4,-1.2,0.258978,0.218597,0.00163069
2.4,-1,0.250533,0.236826,0.000187869
2.4,-0.8,0.237204,0.252369,0.000229961
2.4,-0.6,0.220518,0.264858,0.00196598
2.4,-0.4,0.202162,0.273998,0.00516034
2.4,-0.2,0.183761,0.27957,0.00917938
2.4,0,0.1666,0.281443,0.013189
2.4,0.2,0.151354,0.27957,0.0164394
2.4,0.4,0.137964,0.273998,0.0185051
2.4,0.6,0.125727,0.264858,0.0193573
2.4,0.8,0.113626,0.252369,0.0192496
2.4,1,0.10075,0.236826,0.0185167
2.4,1.2,0.0866241,0.218597,0.0174167
2.4,1.4,0.0713172,0.198106,0.0160753
2.4,1.6,0.0553397,0.175827,0.0145172
2.4,1.8,0.039428,0.152268,0.0127329
2.4,2,0.0243233,0.127958,0.0107401
